split	matrix	request	request_kind	relative_tolerance	expert	work_iterations	repetition	schedule_position	attempt_wall_us	terminal_reference_wall_us	passed	status	executed_iterations	residual_inf	service_success	used_terminal_fallback	sparse:log_rows	sparse:log_nonzeros	sparse:log_average_row_nonzeros	sparse:log_diagonal_condition	sparse:log_coefficient_dynamic_range	sparse:row_nonzero_coefficient_of_variation	sparse:log_row_l1_condition	sparse:diagonal_dominance_fraction	sparse:mean_diagonal_row_l1_fraction	sparse:normalized_mean_bandwidth	sparse:structurally_symmetric	sparse:numerically_positive_definite	sparse:right_hand_side_roughness	sparse:right_hand_side_sign_change_fraction	sparse:requested_digits
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	20	0	0	2637.625	3298.5419999999999	0	gate-rejected	20	93697.738738536835	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	50	0	1	3295.9589999999998	3298.5419999999999	1	accepted	29	285.48515678057447	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	100	0	2	3551.7080000000001	3298.5419999999999	1	accepted	29	285.48515678057447	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	250	0	3	3377.0830000000001	3298.5419999999999	1	accepted	29	285.48515678057447	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	20	0	4	749.5	3298.5419999999999	0	gate-rejected	20	35368891.399516523	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	50	0	5	1165.0830000000001	3298.5419999999999	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	100	0	6	994.20799999999997	3298.5419999999999	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	250	0	7	1158.4159999999999	3298.5419999999999	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	accelerate-sparse-qr-cpu-v1	0	0	8	11833.333000000001	3298.5419999999999	1	accepted	0	8.6650252342224121e-06	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	superlu-dgssv-cpu-v1	0	0	9	7670.4579999999996	3298.5419999999999	1	accepted	0	2.3464672267436981e-06	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	100	1	0	3554	3037.875	1	accepted	29	285.48515678057447	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	50	1	1	4005.9160000000002	3037.875	1	accepted	29	285.48515678057447	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	20	1	2	3025.7089999999998	3037.875	0	gate-rejected	20	93697.738738536835	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	superlu-dgssv-cpu-v1	0	1	4	8751.0419999999995	3037.875	1	accepted	0	2.3464672267436981e-06	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	accelerate-sparse-qr-cpu-v1	0	1	5	9616.6669999999995	3037.875	1	accepted	0	8.6650252342224121e-06	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	250	1	6	737.5	3037.875	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	100	1	7	725.04200000000003	3037.875	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	50	1	8	783.875	3037.875	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	20	1	9	501.08300000000003	3037.875	0	gate-rejected	20	35368891.399516523	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	250	1	10	3540.8330000000001	3037.875	1	accepted	29	285.48515678057447	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	20	2	0	446	4921.2079999999996	0	gate-rejected	20	35368891.399516523	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	50	2	1	811.83299999999997	4921.2079999999996	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	100	2	2	830.04100000000005	4921.2079999999996	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	250	2	3	1881.0840000000001	4921.2079999999996	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	accelerate-sparse-qr-cpu-v1	0	2	4	11090.959000000001	4921.2079999999996	1	accepted	0	8.6650252342224121e-06	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	superlu-dgssv-cpu-v1	0	2	5	7254.4170000000004	4921.2079999999996	1	accepted	0	2.3464672267436981e-06	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	20	2	7	3517.2080000000001	4921.2079999999996	0	gate-rejected	20	93697.738738536835	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	50	2	8	3849.125	4921.2079999999996	1	accepted	29	285.48515678057447	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	100	2	9	3893.5410000000002	4921.2079999999996	1	accepted	29	285.48515678057447	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	250	2	10	2817.625	4921.2079999999996	1	accepted	29	285.48515678057447	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	100	3	0	736.83299999999997	3091.8330000000001	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	50	3	1	733.875	3091.8330000000001	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	20	3	2	721.95799999999997	3091.8330000000001	0	gate-rejected	20	35368891.399516523	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	250	3	3	4550.3339999999998	3091.8330000000001	1	accepted	29	285.48515678057447	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	100	3	4	3402.125	3091.8330000000001	1	accepted	29	285.48515678057447	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	50	3	5	4371.9170000000004	3091.8330000000001	1	accepted	29	285.48515678057447	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	20	3	6	2798.625	3091.8330000000001	0	gate-rejected	20	93697.738738536835	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	superlu-dgssv-cpu-v1	0	3	8	7918.0829999999996	3091.8330000000001	1	accepted	0	2.3464672267436981e-06	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	accelerate-sparse-qr-cpu-v1	0	3	9	9741.0830000000005	3091.8330000000001	1	accepted	0	8.6650252342224121e-06	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	250	3	10	814.75	3091.8330000000001	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	accelerate-sparse-qr-cpu-v1	0	4	0	11467.25	3997.7919999999999	1	accepted	0	8.6650252342224121e-06	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	superlu-dgssv-cpu-v1	0	4	1	7199.4170000000004	3997.7919999999999	1	accepted	0	2.3464672267436981e-06	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	20	4	3	2964.9169999999999	3997.7919999999999	0	gate-rejected	20	93697.738738536835	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	50	4	4	3607.875	3997.7919999999999	1	accepted	29	285.48515678057447	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	100	4	5	3897	3997.7919999999999	1	accepted	29	285.48515678057447	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	250	4	6	2963.2919999999999	3997.7919999999999	1	accepted	29	285.48515678057447	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	20	4	7	551.75	3997.7919999999999	0	gate-rejected	20	35368891.399516523	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	50	4	8	739.5	3997.7919999999999	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	100	4	9	975.20799999999997	3997.7919999999999	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	250	4	10	1252.6669999999999	3997.7919999999999	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	6
training	msc00726	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	20	0	0	2857.625	3380.8339999999998	0	gate-rejected	20	93697.738738536835	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	50	0	1	4109.9170000000004	3380.8339999999998	1	accepted	38	0.043283253908157349	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	100	0	2	3442.0830000000001	3380.8339999999998	1	accepted	38	0.043283253908157349	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	250	0	3	3821.7080000000001	3380.8339999999998	1	accepted	38	0.043283253908157349	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	20	0	4	600.66600000000005	3380.8339999999998	0	gate-rejected	20	35368891.399516523	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	50	0	5	1041.0419999999999	3380.8339999999998	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	100	0	6	800.125	3380.8339999999998	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	250	0	7	771.625	3380.8339999999998	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	accelerate-sparse-qr-cpu-v1	0	0	8	8347.4590000000007	3380.8339999999998	1	accepted	0	8.6650252342224121e-06	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	superlu-dgssv-cpu-v1	0	0	9	6116.1670000000004	3380.8339999999998	1	accepted	0	2.3464672267436981e-06	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	100	1	0	4235.5420000000004	3213.375	1	accepted	38	0.043283253908157349	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	50	1	1	3449.9160000000002	3213.375	1	accepted	38	0.043283253908157349	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	20	1	2	2651.2919999999999	3213.375	0	gate-rejected	20	93697.738738536835	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	superlu-dgssv-cpu-v1	0	1	4	6010.875	3213.375	1	accepted	0	2.3464672267436981e-06	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	accelerate-sparse-qr-cpu-v1	0	1	5	29063	3213.375	1	accepted	0	8.6650252342224121e-06	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	250	1	6	747.375	3213.375	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	100	1	7	730.5	3213.375	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	50	1	8	1073.7080000000001	3213.375	0	gate-rejected	35	7206772.2350873947	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	20	1	9	514.375	3213.375	0	gate-rejected	20	35368891.399516523	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	250	1	10	3356.9580000000001	3213.375	1	accepted	38	0.043283253908157349	1	0	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
training	msc00726	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	20	2	0	486.125	3297.9589999999998	0	gate-rejected	20	35368891.399516523	1	1	6.5889264775335192	10.449265176063975	3.8825005661618244	9.8844363746468584	53.09203762590672	0.38948676694741791	10.036721710310493	0	0.23880488341204767	0.1222560143533309	1	1	0.1081794196249931	0.25379310344827588	10
